osm_type,osm_id,otherIDs
w,29453885,n1606233013 n1606233040 n1606232958 n1606232596 n2276891331 n1606232815 n1606232617 n1606232756 n1606232953 n1606232663 n1606232989 n1606232757 n1606233098 n1606232780 n1606232562 n1606232643 n1606232774 n1606232952 n1606232795 n1606232765 n1606232852 n1606232875 n1606232822 n1606233014 n1606232997 n1606233003 n1606232580 n1606232863 n1606232680 n1606232982 n1606232963 n1606233039 n1606233008 n1606232929 n1606232785 n1606232789 n1606232993 n1606232893 n1606232594 n1606232595 n3008768441 n4366931110 n1606232637 n1606232665 n1606232582 n1606232773 n1606232655 n1606232641 n1606232961 n1606232813 n1606232923 n1606233000 n3027298297 n1606232698 n1606232736 n1606233091 n1606232927 n1606232960 n1606232777 n1606232660 n1606232682 n1606232981 n1606232858 n1606232861 n1606232664 n1606232974 n1606232720 n1606233107 n1606232629 n1606232576 n1606232674 n1606232671 n4366501291 n1606233099 n1606232781 n1606233105 n1606232764 n4366501297 n300212184 n1606232873 n4366501309 n1606232681 n1606232865 n1606232717 n1606232699 n1606232690 n1606233011 n1606232840 n1606232920 n4366501326 n1606232945 n1606232941 n3750530315 n1606232959 n1606232581 n1606232560 n1606232679 n1606232908 n4366501353 n4366501356 n1606232871 n4366501365 n4366501367 n1606232779 n1606232946 n1606232783 n4366501395 n1606232800 n1606232662 n1606232661 n1606232659 n1606232577 n1606232667 n1606232602 n1606232782 n3750530336 n1606232775 n1606232794 n1606232755 n1606232787 n1606232618 n1606232797 n1606232820 n1606232917 n1606232839 n1606232895 n1606232676 n1606232766 n1606232563 n1606232650 n1606232919 n1606232979 n1606232907 n1606232640 n1606233109 n1606232954 n1606232968 n3750530433 n1606232966 n1606232683 n1606233093 n1606232886 n1606232739 n1606232786 n1606233073 n4366501747 n1606232575 n1606232991 n1606233016 n1606232626 n4366276279 n1606232770 n1606232984 n1606232798 n1606232696 n1606232651 n1606232811 n1606232653 n4366276600 n1606232976 n1606232790 n1606232677 n1606232846 n1606232796 n1606232856 n1606233097 n1606232821 n1606232965 n1606233065 n1606233038 n1606232999 n1606232615 n1606232823 n1606232882 n1606232768 n1606232951 n1606232733 n1606232924 n1606232578 n1606233104 n1606232977 n1606232735 n1606232716 n1606232930 n1606232719 n1606232983 n1606232915 n1606232949 n1606232994 n1606232947 n1606232778 n1606232603 n1606232996 n1606232769 n1606232819 n1606232910 n1606232691 n1606233095 n1606232742 n324611807 n324611809 n324611810 n324611811 n324611812 n324611813 n324611815 n324611816 n324611817 n324611818 n324611819 n324611821 n324611822 n324611823 n324611824 n324611825 n324611828 n324611829 n1606232579 n324611830 n324611831 n324611832 n324611834 n1606232715 n1606232901 n324611835 n4362626968 n324611836 n324611837 n4362626975 n324611838 n324611840 n324611841 n324611842 n1606232601 n324611843 n324611844 n324611845 n324611847 n324611848 n324611849 n324611850 n324611851 n324611853 n324611854 n324611855 n324611856 n324611857 n324611859 n324611860 n4362627139 n324611861 n1606232922 n324611862 n324611863 n324611865 n324611866 n324611867 n324611868 n324611869 n324611871 n324611872 n324611873 n324611874 n324611876 n324611877 n324611879 n324611882 n324611884 n324611886 n324611888 n324611890 n324611892 n324611894 n324611897 n324611899 n324611901 n324611903 n324611906 n324611908 n324611911 n324611913 n324611914 n324611915 n324611917 n324611919 n324611922 n324611923 n324611924 n324611925 n3612957015 n324611927 n324611928 n324611929 n324611930 n324611931 n3612957034 n324611932 n3612957042 n324611933 n324611935 n324611936 n324611937 n324611938 n324611939 n324611940 n324611942 n324611943 n324611944 n324611945 n324611946 n324611947 n324611949 n324611950 n324611951 n324611952 n324611953 n324611955 n324611956 n324611957 n324611958 n324611959 n324611960 n324611962 n324611963 n324611964 n324611965 n324611966 n324611967 n324611969 n324611970 n324611971 n324611972 n3612957400 n324611973 n324611975 n324611976 n324611977 n324611978 n324611979 n324611980 n324611982 n324611983 n324611984 n324611985 n324611986 n324611987 n324611989 n324611990 n324611991 n324611992 n324611993 n324611994 n324611995 n324611997 n324611998 n324611999 n324612000 n324612002 n324612003 n324612004 n324612005 n324612006 n324612007 n324612008 n324612010 n324612011 n324612012 n324612013 n324612015 n324612016 n324612017 n324612018 n324612019 n324612021 n324612022 n4880683174 n324612023 n324612025 n324612026 n324612027 n324612029 n324612030 n324612031 n324612032 n324612033 n324612035 n324612036 n324612037 n324612038 n324612039 n324612041 n324612042 n324612043 n324612044 n324612045 n324612046 n324612048 n324612049 n324612050 n324612051 n324612052 n324612054 n324612055 n324612056 n324612057 n324612058 n324612060 n324612061 n324612062 n324612063 n324612064 n324612066 n324612067 n324612068 n324612070 n324612071 n324612072 n324612073 n324612075 n324612079 n324612081 n324612082 n324612084 n324612085 n324612088 n324612091 n324612092 n324612093 n324612095 n324612096 n324612099 n324612101 n324612102 n324612104 n324612106 n324612108 n324612110 n324612112 n324612114 n324612115 n324612118 n324612120 n324612121 n324612123 n324612125 n324612127 n3584438437 n324612129 n324612131 n324612132 n324612134 n324612136 n324612139 n324612140 n324612142 n324612144 n324612147 n324612148 n324612150 n324612152 n324612154 n324612157 n324612159 n324612160 n324612162 n324612164 n324612166 n324612168 n324612169 n324612171 n324612174 n324612175 n324612177 n324612178 n324612180 n324612183 n324612185 n324612187 n324612189 n324612191 n324612193 n324612195 n324612198 n324612199 n324612201 n324612202 n324612205 n324612207 n324612208 n324612210 n324612213 n324612215 n324612216 n324612218 n324612220 n324612223 n324612224 n324612226 n324612228 n1825307386 n1825307388 n324612229 n324612231 n324612234 n324612235 n324612237 n1825307392 n324612239 n324612242 n324612244 Q156065
w,29475388,n958159674 n1449168384 n958159824 n4338378855 n958159748 n958159905 n958159796 n958159709 n958159895 n958159784 n958159795 n958159706 n958159893 n958159781 n958159685 n958159859 n958159766 n958159662 n958159835 n1449168253 n958159735 n958159908 n958159805 n958159713 n958159875 n958159789 n958159690 n958159864 n958159754 n958159672 n958159844 n958159741 n958159897 n958159711 n958159873 n958159765 n958159661 n958159862 n324872359 n324872360
w,29475394,n324872303 n324872308 n324872309 n324872310 n324872311 n324872312 n324872313 n324872314 n324872316 n324872317 n324872318 n324872320 n324872321 n324872322 n324872323 n324872324 n324872325 n324872328 n324872330 n5792580496 n324872331 n324872332 n324873227 n324872334 n324872335 n5034902178 n324872337 n5792580511 n255962323 n324873229 n5034902185 n324873230 n324873231 n324873232 n324873234 n324873236 n324873237 n324873238 n324873239 n324873240 n324872348 n324872349 n324872350 n324872351 n5034902192 n324872352 n324872353 n5313862184 n324872354 n324872355 n300033418 n324872356 n3700703092 n324872358 n324873241 n324873242 n324873243 n324873244 n324873245 n5584427630 n324873246 n324873247 n5792580522 n324873248 n5792580532 n324873249 n5792580536 n324873250 n5792580542 n324873254 n324873256 n324873257 n324873258 n5313837999 n324873259 n324873260 n324873261 n324873262 n324873263 n324873264 n324873265 n324873266 n5209858522 n324873267 n324873268 n324873271 n324873272 n324873273 n324873274 n324873275 n324873280 n324873287 n324873294 n3706441631 n324873295 n324873304 n324873305 n1369324780 n1369324781 n324873307 n324873308 n324873312 n324873315 n324873317 n324873320 n324854493 n324854565 n324854574 n324873322 n324873323 n324873324 n1369324783 n1369324784 n324873327 n324873328 n324873329 n324873330 n359768752 n324873332 n324873333 n324873334 n1369324786 n324873336 n1290648372 n1290648375 n324873337 n1290648396 n324873338 n324873339 n324873340 n968425186 n324873353 n324873354 n968425075 n968425247 n324873358 n324873359 n3700580244 n324873362 n3700580251 n324873363 n324873364 n3700580246 n3700578019 n324873370 n324873372 n968425190 n324873375
w,29596053,n326058724 n326058731 n3015986428 n3015986429 n3015986431 n326058736 n326058742 n3041110751 n3041110754 n3041110757 n3041110758 n326058746 n315636993 hresidential
w,29738288,n327661192 n530545372 n2671239892 n327661225 n327661229 n2676871554 n530545506 n327661234 n2671239885 n327661238 n327661243 n327661247 n530545622
w,30242686,n333160748 n333160744 n333160743 n333160742 n333160741 n3359604086 n333160739 n333160735 n333160732 n333160728 n333160727 n333160725 n333160721 n333160718 n333160713 n1438323355 n1438323356 n333160710 n333160707 n48219820 n333160702 n45260216 n333215808 n333160700 n333160698 n333160696 n333160695 n3359385490 n333160693 n333135621 n333160687 n333160684 n333160683 n333160682 n333160681 n3359385711 n333160680 n333160679 n333160678 n333160677 n333160676 n333160675 n333160674 n333160673 n333160672 n333160671 n333160669 n333160668 n333160666 n333160665 n333160662 n3674368541 n333160653 n333160651 n333160650 n333160645 n333160642 n333157347 n3355836797 n3355836848 n333160641 n333160639 n333160636 n333157355 n333160628 n333160627 n333160625 n333160624 n333160622 n333160621 n333160619 n333160618 n333160616 n333160613 n333160612 n333160610 n333160607 n333160606 n333160603 n333160599 n333160594 n1438323376 n333159160 n1651466434 n333159165 n333159167 n333159174 n333159180 n333159184 n333159186 n333159188 n333159189 n333159191 n333159193 n333159195 n333159197 n333159198 n333159200 n333159202 n333159204 n333159206 n333159208 n333159210 n333159212 n333159214 n333159218 n333159220 n333159222 n333159224 n333159228 n333159230 n333159232 n333159233 n333159235 n333159237 n333159239 n333159241 n333159242 n333159244 n333159246 n333159248 n333159250 n333159251 n333159253 n333159255 n333159257 n333159259 n333159261 n333159262 n333159264 n333159266 n333159268 n333159270 n333159271 n333159273 n333159274 n333159276 n333159277 n333159279 n15755281 n333159280 n333159281 n333159282 n333159283 n333159284 n333159285 n333159286 n1411292137 n567009739
w,30242730,n4396303821 n1380015494 n552869221 n1390237935 n1390237963 n1390237993 n1390238026 n1390238071 n1390238215 n1390238312 n1390238390 n333160293 n552869237 n333160294 n4386183159 n333160295 n333160297 n333160298 n4396304541 n4396304553 n333160299 n333160300 n333160301 n1390238438 n552869174 n333160303 n333160304 n333160305 n278679629 n333160309 n1380015523 n333160310 n333160311 n333160312 n333160313 n1380015526 n333160315 n1380015529 n333160316 n1380015547 n333160317 n333160318 n333160319 n333160321 n333160323 n333160325 n333160326 n333160327 n4386183657 n278679622 n333160328 n4386183674 n333160329 n333160330 n333160331 n333160332 n333160333 n333160335 n333160336 n333160338 n333160339 n333160341 n333160342 n1380015594 n1380015596 n1380015597 n333160344 n1380015603 n1380015607 n333160346 n333160348 n1380015610 n333160349 n1380015612 n333160352 n1380015616 n333160354 n1380015618 n1380015620 n1380015621 n1380015622 n1380015623 n333160357 n333160359 n1380015624 n333160362 n333160363 n333160365 n1380015626 n333160367 n333160368 n333160370 n333160371 n333160373 n333160375 n333160377 n333160379 n333160382 n333160383 n1380015630 n333160385 n1380015631 n4396306178 n333160386 n1380015633 n333160388 n1380015635 n333160390 n333160393 n333160394 n4396306252 n4396306253 n1380015639 n4396306262 n4396306272 n4396306275 n333160396 n4396306274 n333160398 n333160399 n4396306296 n333160401 n1380015642 n333160402 n333160404 n4396306315 n333160405 n333160407 n333160408 n333160410 n1380015643 n333160412 n333160413 n333160415 n333160416 n4396306372 n333160418 n1380015644 n1380015646 n333160419 n333160421 n4396306386 n333160422 n4396306389 n1380015647 n333160424 n1380015648 n333160426 n333160428 n333160429 n333160431 n333160432 n1380015649 n1380015650 n4396306410 n1380015651 n1380015652 n4396306416 n333160434 n333160436 n1380015653 n4396306434 n333160437 n1380015654 n1380015655 n333160439 n333160443 n333160448 n333160452 n4396306483 n333160455 n333160457 n333160458 n333160460 n333160461 n333160463 n333160464 n333160466 n333160468 n333160469 n333160471 n333160473 n333160475 n333160476 n333160478 n333160479 n333160481 n333160482 n333160484 n333160485 n333160487 n333160488 n333160490 n333160491 n333160493 n333160494 n333160496 n333160497 n333160499 n333160500 n333160502 n333160503 n333160505 n333160506 n1380015681 n333160508 n333160510 n333160511 n333160513 n333160516 n333160518 n333160520 n278679549 n333160523 n333160526 n2826245525 n333160527 n333160530 n333160532 n333160535 n333160537 n333160539 n333160540 n2826393189 n333160542 n333160543 n333160545 n1380015683 n1380015684 n333160546 n1380015685 n333160548 n333160550 n1380015686 n333160551 n333160553 n333160554 n333160556 n333160558 n333160560 n333160561 n333160563 n333160565 n333160566 n333160568 n333160569 n333160571 n333160572 n333160574 n333160575 n333160577 n333160578 n333160580 n333160581 n333160583 n333160584 n1877244054 n333157505
w,30488078,n336434520 n336434524
w,30488079,n336434524 n2121418701 n3041268886 n3041268888 n336434529 n3041268892 n3041268893 n336434533 n3041268894 n3041268895 n336434536
w,30488080,n336434503 n336434517
w,30488081,n336434517 n3041268878 n3041268882 n336434520
w,30488082,n336434453 n336434544
w,30488083,n336434265 n336434548 n3041268859 n3041268863 n336434552 n3041268864 n336434558 n3041268860 n3041268861 n336434544 hresidential
w,30864800,n324872360 n324872361 n324872363 n324872366 n324872367 n324872368 n324872369 n324872370 n324872371 n324872372 n324872373 n324872374 n324872375 n324872377 n1668017006 n324872378 n1668017004 n324872379 n1668016980 n1668016977 n1668016968 n324872380 n1668016910 n1668016884 n324872381 n324872382 n324872383 n324872384 n324872385 n324872386 n1668016671 n324872387 n1668016594 n324872388 n324872389 n324872390 n324872391 n324872392 n324872393 n324872394 n324872395 n1668016286 n324872397 n324872398 n1668016233 n324872399 n324872400 n324872401 n324872402 n324872403 n324872404 n324872405 n1668016332 n324872406 n324872407 n324872408 n1668016217 n1668016191 n324872409 n1668016169 n324872410 n324872411 n324872412 n324872413 n324872414 n324872415 n324872416 n324872417 n324872418 n324872419 n324872420 n324872425 n324872426 n1668015901 n324872427 n324872428 n324872429 n324872430 n324872431 n324872432 n324872433 n324872434 n324872435 n324872436 n324872437 n324872438 n324872439 n324872440 n324872441 n324872442 n324872443 n324872444 n324872445 n1668015862 n324872446 n324872447 n324872448 n324872449 n324872450 n324872451 n324872452 n324872453 n324872454 n324872455 n324872456 n324872457 n324872458 n324872459 n324872460 n324872461 n324872462 n324872463 n324872464 n1668015828 n1668015827 n324872465 n324872466 n1668015816 n324872467 n324872468 n324872469 n324872470 n1668015796 n324872472 n324872473 n324872474 n1668015792 n324872475 n324872476 n324872477 n324872478 n324872479 n324872480 n324872481 n324872482 n324872483 n324872484 n324872485 n324872486 n324872487 n324872488 n324872489 n324872490 n324872491 n324872492 n324872493 n324872494 n324872495 n324872496 n324872497 n324872498 n324872499 n324872500 n324872501 n324872502 n324872503 n324872504 n2311537857 n324872506 n324872507 n324872508 n324872509 n324872510 n324872511 n324872512 n324872513 n324872514 n324872515 n324872516 n324872517 n324872518 n324872519 n324872520 n324872521 n324872522 n1668015789 n324872523 n324872524 n324872525 n324872526 n324872527 n324872528 n324872529 n324872530 n324872531 n324872532 n324872533 n324872534 n324872535 n324872536 n324872537 n324872538 n324872539 n324872540 n324872541 n324872542 n324872543 n324872544 n324872545 n324872546 n324872547 n324872548 n324872549 n324872550 n324872551 n324872552 n324872553 n324872554 n324872555 n324872556 n324872557 n324872558 n324872559 n324872560 n324872561 n324872562 n324872563 n324872564 n324872565 n324872566 n3799711668 n324872567 n324872568 n324872569 n324872570 n324872571 n3799711650 n324872572 n324872573 n324872574 n324872575 n324872576 n324872577 n324872578 n324872579 n324872580 n3799711625 n324872581 n324872582 n324872583 n324872584 n324872585 n324872586 n324872587 n324872588 n324872589 n324872590 n324872591 n324872592 n324872593 n324872595 n324872596 n324872597 n3700838538 n324872601 n324872602 n324872603 n324872604 n324872608 n324872610 n324872611 n324872612 n324872613 n324872614 n324872615 n324872616 n324872617 n324872618 n324872619 n324872620 n324872621 n324872622 n324872623 n324872624 n324872625 n324872626 n324872627 n324872628 n324872629 n324872630 n324872633 n324872635 n324872638 n324872639 n324872640 n324872641 n324872642 n324872643 n324872644 n324872647 n324872648 n324872653 n324872658 n324872659 n324872660 n324872661 n324872662 n324872663 n324872664 n324872665 n324872666 n324872667 n324872668 n324872670 n324872671 n324872672 n324872673 n324872674 n324872675 n324872676 n324872677 n324872678 n324872681 n324872686 n324872687 n324872688 n324872692 n324872695 n324872696 n324872697 n324872700 n324872701 n324872704 n324872705 n324872706 n324872707 n324872711 n324872712 n324872713 n324872714 n324872715 n324872717 n324872718 n324872719 n324872720 n324872722 n324872724 n324872725 n324872726 n324872727 n324872728 n324872729 n324872730 n324872731 n324872732 n324872733 n324872734 n324872735 n324872736 n324872737 n324872738 n324872741 n324872742 n324872745 n324872748 n324872749 n324872750 n324872751 n324872752 n324872753 n324872754 n324872755 n324872756 n324872757 n324872758 n324872759 n324872760 n324872761 n324872762 n324872763 n324872764 n324872768 n4289537708 n324872769 n324872770 n324872771 n324872772 n324872773 n324872774 n324872775 n324872776 n324872777 n324872778 n324872779 n324872780 n324872781 n324872785 n324872788 n324872789 n324872790 n3700841864 n324872791 n324872792 n493657647 n493657648 n493657649 n493657650 n493657657 n493657658 n493657660 n493657661 n493657663 n493657666 n493657667 n493657669 n493657670 n493657672 n493657675 n493657679 n493657681 n493657682 n493657684 n493657685 n493657690 n639546052 n493657693 n493657694 n493657696 n324872831 n2282180515 n324872832 n324872834 n493657707 n493657709 n324872842 n493657718 n493657719 n493657723 n324872848 n493657727 n2282180513 n493657732 n493657733 n493657735 n493657736 n493657738 n324872859 n1768632526 n324872121
w,30969680,n890223258 n3687059087 n3687059088 n3687059089 n3687059090 n1372660276 n3687059091 n3687059092 n3687059093 n3687059094 n3687059095 n1372660385 n3687059096 n3687059097 n3687059098 n3687059099 n3687059100 n3687059101 n3687059102 n3687059103 n3687059104 n3687059105 n3687059106 n3687059107 n3687059108 n3687059109 n1372660515 n3687059110 n3687059111 n3687059112 n3687059113 n3687059114 n3687059115 n3687059116 n3687059117 n3687059118 n3687059119 n3687059120 n1372660808 n3687059121 n288227177
w,30980843,n333159928 n333165642 n333165643 n3664033241 n333165645 n569056292 n333165648 n333165649 n333165650 n3664033242 n333165653 n333165656 n333165660 n333165661 n333165666 n333165667 n333165668 n4316732021 n333165673 n333165677 n333164396 n333165679 n333165681 n333165682 n333165684 n333165686 n3664033239 n3664033240 n333165690 n324613931
w,30981137,n3671244207 n333165617 n333165618 n333165619 n3671244205 n333165621
w,31688211,n59768208 n36125918 n486342870 n3078738345 n36125920 n486342849 n3078738343 n36125922 n486342847 n36125924 n486342872 n2261657272 hsecondary
w,31748599,n355294848 n1339417230 n3018766407 n32011307 n2822621365 n1256051152 n32011308 hprimary
w,31748618,n355295216 n32011300 n282832838 hprimary
w,32437062,n324966562 n324968146 n324968148 n324968150 n324968151 n324968153 n324968155 n324968158 n324968160 n324968162 n324968163 n324968165 n324968167 n324968172 n324968174 n324968175 n324956049 n325736361 n324968177 n324968179
w,32703089,n884532477 n367987551 n3041974604 n3041974603 n523961120 n3041974602 n3041974601 n523961123 hservice
w,32870177,n324613931 n324613933 n324613934 n324617338 n324617340 n324613939 n324613940 n324613941 n324613942 n1409508200 n324613943 n324617344 n324613945 n324617346 n324613946 n324613947 n324613948 n324613949 n324613950 n324613951 n324613952 n324617350 n324613953 n324617352 n324613955 n3672818189 n324613956 n324613958 n324613960 n324617354 n324617356 n324613963 n324613964 n324613965 n324617358 n324613967 n324613968 n324613969 n324613970 n324613971 n324613972 n324617363 n324613973 n324613974 n324617365 n324613975 n324617367 n324613976 n324613977 n324613979 n324617374 n324613981 n49829870 n269185269 n324617378 n269185268 n49829867 n3672818188 n324613985 n3672818190 n370247804 n49829862 n324613989
w,32870241,n324613989 n324617551 n324613990 n324613991 n4689623945 n49829855 n1411251144 n370248652 n3672851406 n3672851423 n370248810 n370248811 n324614006
w,33294173,n576016916 n334030962 n334030964 n334030965 n334030967 n334030968 n2222511963 n334019414 n334030970 n334030972 n334111730 n334030973 n334030974 n334030976 n334030979 n334030982 n334030984 n334030987 n334111726 n334111899
w,33376384,n379700736 n5144770850 n1476428403
w,34242079,n1297741286 n333085778 n333085776 n333085774 n333085773 n333085771 n333085768 n333085767 n333085765 n333085763 n309207725 n333085762 n333085759 n333085757 n333085755 n1297741554 n333085753 n253326860 n333085751 n333085749 n333085747 n1297741606 n333085745 n333085742 n333085741 n333085739 n333085737 n333085735 n333085733 n333085731 n333085730 n333085727 n333085725 n333085723 n333085722 n333085719 n333085717 n333085715 n333085714 n333085711 n333085709 n333085707 n333085705 n333085703 n333085702 n1297741493 n1297741342 n333085700 n1297741217 n333085698 n1297740827 n1297741409 n3410472522 n2214571020 n333085691 n333085690 n333087335 n1316400754 n1297741620 n333085687 n333085685 n1297740801 n333085684 n2305126372 n333085682
w,34251309,n333085974 n333085972 n333085969 n333085967 n1297741372
w,35899255,n293105082 n293104806 n293104063 n309207791 n1297741280 n293104061 n293104060 n1297741424 n293104940 n1297740908 n293104939 n309207786 n309207780 n293104938 n293104055 n1297740763 n309207774 n293104054 n293104053 n293104937 n309207767 n293104801 n293104049 n293105081 n293104629 n309207759 n293104799 n293105080 n1297741425 n293104623 n293104797 n293104934 n293104039 n253326887 n253326885 n309207754 n1297740957 n253326883 n1297741035 n253326881 n1297740878 n309207747 n1297740737 n253326879 n309207743 n253326877 n1297741536 n253326875 n1297741208 n309207739 n343052339 n1297740975 n1297740833 n1297741433 n1297741286
w,35902208,n46745810 n39284722 hsecondary
w,36786892,n2344467453 n2344467538 n2344488745 n1785886098 hsecondary
w,36786893,n2344467462 n2344467449 n449145176 n48075204 n450135982 n2617761152 n48075218 n48075346 n48075228 hsecondary
w,36786894,n313728851 n2344488703 n2344467504 n450082847 hsecondary
w,36786895,n450082847 n427682668 n2344467455 n2344467474 n427682669 n313728826 n1785886097 n2344467534 n450082800 n427682657 n450082813 n427682658 n2344467453 hsecondary
w,37665874,n36431946 n2195660113 hsecondary
w,37665876,n388043307 n1059846841 n36431944 n36431946 hsecondary
w,37888852,n48075228 n48075234 n5034290056 n3073791621 n5034290055 n254969810 n5034290054 n48075241 n48075249 n5034290071 n5034290044 hsecondary
w,38315949,n452385446 n32011332 n1353718348 n4738600312 n32011333 n1353718344 n5478619043 n5478619035 n32011334 n599146212 n32011335 n1353718341 n30603856 hprimary
w,38315951,n452385435 n5480901600 n5480901601 n2822619160 n32011314 n5480901599 n5480901598 n32011315 n2314803813 n32011316 n4167887944 n1353718425 n5480901597 n545753875 n1353718424 n32011318 n1353718423 n32011319 n32011320 n1353718422 n32011321 n1353718421 n2314803780 n32011322 n4627229552 n32011323 n32011324 n4107734304 n4348663341 n1353718420 n4107734302 hprimary
w,38428525,n142510443 n257117689 hsecondary
w,38428526,n48075291 n614854499 n1244389176 n614854500 n48075297 n614854501 n48075304 n614854502 n48075309 n614854503 n48075320 n314407098 hsecondary
w,38758212,n46933074 n1144599520 n46933079 n1144598980 n1144597381 n46933085 n1202271503 n1144599429 hsecondary
w,38758213,n46933197 n1202271446 n1202271564 n1202271411 n46933203 n3054894878 n46933209 n1202271518 n1202271523 n46933214 n1202271454 n46933223 hsecondary
w,39003399,n464673182 n3018768268 n3018768247 n464673184 n3018806167 n3018768226 n3018768213 n3018768221 n1394041181 n1394041172 n464673194 n1394041179 n464673202 n3018768215 n3018768220 n3018768234 n3018768249 n3018768257 n3018768266 n464673210 n3018768269 n464673182 Q7074727
w,39727084,n46932968 n255915711 n46932978 n1411297011 n46932986 n255915712 n46932993 n462713993 n2068653569 n1242652245 hsecondary
w,39727085,n46932938 n255915707 n1411297012 n255915708 n1242651954 n4730684553 n1242652759 n4730684554 n46932949 n1242652491 n255915709 n4730691434 n1242652600 n46932952 n4730684555 n1221540332 n4730684556 n4730684557 n46932959 n1278198922 n1278198943 n255915710 n46932968 hsecondary
w,40917567,n324968179 n324956044 n324956042 n324956038 n324956037 n324956033 n324956031 n324956027 n324956023 n324956008 n324956005 n324956002 n324955999 n306451522 n1175048738 n306451523 n324955981 n324955978 n3840876378 n3840876384 n3840876388 n324955963 n324955960 n324955956 n324953409 n324955943 n1175048566 n1175048371 n324955937 n306451529 n2411758046 n2411758044 n324955931 n324955929 n324955923 n1175048202 n324955913 n324955908 n324955899 n1174861960 n324955893 n324955889 n324955888 n324953875 n324955883 n324955882 n1174862046 n306451554 n324955877 n324955874 n324955873 n324955872 n324955869 n324955868 n324955867
w,40917575,n2498633162 n324956573 n324956572 n324956571 n324956570 n324956569 n324956567 n324956566 n324956565 n324956564 n324956563 n324956562 n324956561 n324956560 n324956557 n324956556 n324956555 n324956554 n324956553 n324956552 n1781903213 n324956550 n1724485201 n324956549 n324956548 n324956545 n324956544 n324956543 n324956536 n324956535 n324956533 n324956532 n324956531 n324956530 n324956529 n324956528 n324956526 n324956524 n324956523 n324956522 n324956521 n324956520 n324956519 n324956518 n324956516 n324956514 n324956513 n324956512 n324956511 n324956510 n324956508 n324956507 n324956506 n324956505 n324956504 n324956503 n324956502 n324956501 n324956499 n324956498 n324956497 n324956495 n324956494 n324956493 n324956492 n324956489 n324956488 n324956487 n324956486 n324956485 n324956483 n1175348411 n324956482 n324956480 n324956479 n324956478 n324956470 n324956469 n324956468 n324956466 n324956465 n324956464 n324956462 n324956460 n324956459 n324956458 n324956457 n324956456 n324956455 n324956453 n324956452 n4701206372 n324956451 n324956449 n324956448 n324956447 n324956446 n324956444 n324956443 n2291049462 n324956442 n324956441 n324956440 n324956438 n324956436 n324956435 n324956434 n324956433 n324956432 n324956428 n324956427 n324956426 n324956425 n324956424 n324956423 n324956421 n324956420 n324956418 n455010080 n324956417 n324956416 n455010076 n2698463582 n324956413 n324956412 n324956411 n324956409 n455010074 n455010072 n324956405 n324956404 n324956403 n324956402 n324956400 n324956399 n324956397 n324956396 n324956393 n324956391 n2196178684 n455894438 n2196178683 n324956384 n324956383 n324956382 n324956381 n324956379 n324956377 n324956376 n324956375 n324956374 n324956371 n324956370 n324956369 n324956366 n324956365 n324956364 n324956356 n324952082 n324956355 n324956354 n324956353 n324956352 n324956351 n324956350 n324956345 n1175090125 n3414440875 n3612254325 n324956342 n324956341 n324956340 n324956338 n324956337 n324956336 n324956335 n324956333 n324956332 n324956330 n3612254368 n324956329 n324956328 n1175090018 n324956325 n324956324 n324956321 n324956319 n324956318 n324956317 n324956315 n2613564469 n324956314 n324956311 n269241809 n324956310 n324956309 n324956308 n324956307 n324956306 n324956303 n324956302 n324956301 n324956300 n324956299 n324956298 n324956297 n324956295 n324956294 n324956293 n324956292 n324956291 n324956290 n324956289 n324956287 n324956286 n324956285 n324956284 n324956283 n324956281 n324956280 n324956279 n324956278 n324956277 n324956276 n324956274 n324956273 n324956271 n324956270 n324956269 n324956268 n324956266 n324956265 n324956264 n324956263 n324956262 n324956261 n324956260 n324956258 n2408610044 n324956256 n324956254 n324956253 n324956252 n324956251 n324956250 n324956249 n324956247 n324956246 n324956245 n324956244 n324956243 n324956242 n324956240 n324956239 n324956238 n324956237 n324956236 n324956234 n324956233 n5095205210 n324956232 n324956231 n324956230 n324956225 n324956224 n324956223 n324956222 n324956221 n324956220 n5188588547 n324956219 n324956216 n5188588555 n324956215 n5188588556 n5188588557 n324956214 n5188588559 n324956213 n324956212 n324956208 n324956205 n324956204 n324956203 n324956202 n5188588314 n324956200 n324956199 n324956198 n324956197 n324956196 n324956195 n324956193 n324956190 n324956188 n324956185 n324956184 n324956183 n324956182 n324956181 n4972501556 n324956180 n324956179 n324956178 n732034971 n324956176 n324956175 n324956174 n2505153837 n1393885996 n2505162381 n1393885998 n324956173 n324956172 n2505153836 n324956171 n324956168 n324956167 n2595032479 n1393886021 n1393886022 n324956161 n324956159 n2496686727 n324956158 n324956157 n324956156 n325737649 n324956154 n5029520089 n324956153 n324956152 n324956150 n324956149 n5029520088 n324956148 n324956147 n324956146 n324956145 n324956143 n324956142 n324956140 n324956139 n2574988769 n324956138 n324956137 n324956136 n2496686726 n324956135 n324956134 n324956133 n2574988768 n324956132 n325737629 n2552153793 n324956129 n324956128 n324956127 n324956126 n324956125 n324956124 n324956123 n324956121 n324956120 n324956119 n324956118 n324956117 n324954042 n325654890 n324956115 n306451593 n324956114 n324956112 n306451592 n324956111 n324956110 n324956109 n324956108 n306451590 n325737627 n324956106 n324956105 n306451587 n324956104
